kind,pref,name,area,lat,lon,mlat,mlon
fishing,長崎県,後網漁港,五島,32.76195,128.69831,32.76195,128.69831
fishing,長崎県,御崎漁港,生月,33.42552,129.43305,33.42552,129.43305
fishing,長崎県,志々伎浦漁港,志々伎,33.19626,129.40027,33.19626,129.40027
fishing,長崎県,志佐漁港,新松浦,33.34819,129.70624,33.34819,129.70624
fishing,長崎県,志多賀漁港,峰町東部,34.47471,129.39943,34.47471,129.39943
fishing,長崎県,志越漁港,峰町東部,34.4899,129.41166,34.4899,129.41166
fishing,長崎県,恵美須漁港,箱崎,33.81706,129.76263,33.81706,129.76263
fishing,長崎県,惣津漁港,川棚,33.06235,129.83002,33.06235,129.83002
fishing,長崎県,戸岐漁港,五島ふくえ,32.75463,128.82372,32.75463,128.82372
fishing,長崎県,戸楽漁港,福江市福江 五島,32.70625,128.84451,32.70625,128.84451
fishing,長崎県,戸石漁港,長崎市たちばな,32.76152,129.97938,32.76152,129.97938
fishing,長崎県,手熊漁港,長崎市福田,32.77386,129.79734,32.77386,129.79734
fishing,長崎県,斑漁港,小値賀町,33.2057,129.0304,33.2057,129.0304
fishing,長崎県,日島漁港,若松,32.9131,128.95783,32.9131,128.95783
fishing,長崎県,日比漁港,長崎県,33.4419,129.7687,33.4419,129.7687
fishing,長崎県,早崎漁港,島原半島南部,32.59282,130.17632,32.59282,130.17632
fishing,長崎県,早福漁港,志々伎,33.22756,129.3849,33.22756,129.3849
fishing,長崎県,星鹿漁港,新松浦,33.37906,129.67756,33.37906,129.67756
fishing,長崎県,春日漁港,平戸市,33.34107,129.44018,33.34107,129.44018
fishing,長崎県,有喜漁港,橘湾中央,32.79039,130.08632,32.79039,130.08632
fishing,長崎県,有家漁港,有家町,32.65118,130.30697,32.65118,130.30697
fishing,長崎県,木ヶ津漁港,紐差,33.27772,129.48997,33.27772,129.48997
fishing,長崎県,木坂漁港,峰町西部,34.46291,129.27646,34.46291,129.27646
fishing,長崎県,木場漁港,宇久,33.29026,129.11863,33.29026,129.11863
fishing,長崎県,木指漁港,橘湾東部,32.71573,130.1844,32.71573,130.1844
fishing,長崎県,木津漁港,橘湾東部,32.76741,130.18597,32.76741,130.18597
fishing,長崎県,本窯漁港,五島ふくえ,32.76955,128.9898,32.76955,128.9898
fishing,長崎県,東浦漁港,大村湾東部,32.88877,129.95975,32.88877,129.95975
fishing,長崎県,東風泊漁港,奈留町,32.8276,128.94626,32.8276,128.94626
fishing,長崎県,松原漁港,大村市,32.98085,129.94375,32.98085,129.94375
fishing,長崎県,松尾漁港,有明,32.83612,130.34893,32.83612,130.34893
fishing,長崎県,枯木漁港,島原,32.73597,130.37294,32.73597,130.37294
fishing,長崎県,柏漁港,五島,32.78155,128.66796,32.78155,128.66796
fishing,長崎県,柳漁港,宇久小値賀,33.21202,129.06121,33.21202,129.06121
fishing,長崎県,柿ノ浦漁港,針尾,33.10178,129.74295,33.10178,129.74295
fishing,長崎県,根獅子漁港,平戸市,33.29095,129.44305,33.29095,129.44305
fishing,長崎県,根緒漁港,美津島町高浜,34.24331,129.31881,34.24331,129.31881
fishing,長崎県,桐古里漁港,若松町中央,32.86821,129.04536,32.86821,129.04536
fishing,長崎県,楠泊漁港,九十九島,33.21009,129.58222,33.21009,129.58222
fishing,長崎県,樫ノ浦漁港,五島ふくえ,32.74843,128.84153,32.74843,128.84153
fishing,長崎県,樺島漁港,野母崎三和,32.5685,129.78481,32.5685,129.78481
fishing,長崎県,櫛漁港,峰町東部,34.43226,129.36701,34.43226,129.36701
fishing,長崎県,殿ノ浦漁港,新松浦,33.42459,129.7578,33.42459,129.7578
fishing,長崎県,母ヶ浦漁港,郷ノ浦町,33.80098,129.66242,33.80098,129.66242
fishing,長崎県,水ノ浦漁港,五島,32.74735,128.74375,32.74735,128.74375
fishing,長崎県,水崎漁港,豊玉町,34.35493,129.2678,34.35493,129.2678
fishing,長崎県,汐池漁港,奈留町,32.84756,128.95795,32.84756,128.95795
fishing,長崎県,江ノ浜漁港,有川町,32.98933,129.17684,32.98933,129.17684
fishing,長崎県,江ノ浦漁港,橘湾中央,32.76024,130.03417,32.76024,130.03417
fishing,長崎県,江切漁港,大瀬戸町,32.96116,129.62707,32.96116,129.62707
fishing,長崎県,江神漁港,奈留町,32.85446,128.90184,32.85446,128.90184
fishing,長崎県,池下漁港,橘湾中央,32.75812,129.98728,32.75812,129.98728
fishing,長崎県,沖の島漁港,西彼南部,32.69638,129.78662,32.69638,129.78662
fishing,長崎県,泉漁港,上対馬町,34.67829,129.47617,34.67829,129.47617
fishing,長崎県,泊ヶ浦漁港,平戸市,33.40132,129.52719,33.40132,129.52719
fishing,長崎県,波砂間漁港,五島,32.74534,128.64852,32.74534,128.64852
fishing,長崎県,津和崎漁港,新魚目町,33.14892,129.11385,33.14892,129.11385
fishing,長崎県,津柳漁港,峰町西部,34.48659,129.29135,34.48659,129.29135
fishing,長崎県,浅子漁港,佐世保市相浦,33.1944,129.62052,33.1944,129.62052
fishing,長崎県,浜串漁港,浜串,32.89897,129.08814,32.89897,129.08814
fishing,長崎県,浜久須漁港,上対馬町,34.62615,129.44866,34.62615,129.44866
fishing,長崎県,浜津漁港,小値賀町,33.1939,129.04262,33.1939,129.04262
fishing,長崎県,浦漁港,長崎県,32.8267,128.9355,32.8267,128.9355
fishing,長崎県,浦田漁港,島原半島南部,32.63979,130.26007,32.63979,130.26007
fishing,長崎県,深堀漁港,長崎市みなと,32.68936,129.83165,32.68936,129.83165
fishing,長崎県,深江漁港,深江町,32.72114,130.36019,32.72114,130.36019
fishing,長崎県,渡良柏漁港,郷ノ浦町,33.76451,129.64651,33.76451,129.64651
fishing,長崎県,湯ノ本漁港,勝本町,33.80774,129.68224,33.80774,129.68224
fishing,長崎県,湯江(南高来)漁港,有明町,32.86395,130.32938,32.86395,130.32938
fishing,長崎県,湯江（北高来）漁港,長崎県,32.8971,130.13341,32.8971,130.13341
fishing,長崎県,滑栄漁港,新松浦,33.34227,129.79277,33.34227,129.79277
fishing,長崎県,瀬漁港,厳原町,34.14942,129.17299,34.14942,129.17299
fishing,長崎県,為石漁港,野母崎三和,32.63952,129.8406,32.63952,129.8406
fishing,長崎県,猛島漁港,島原,32.79611,130.3722,32.79611,130.3722
fishing,長崎県,猪渡谷漁港,平戸市,33.24589,129.42707,33.24589,129.42707
fishing,長崎県,獅子漁港,平戸市,33.30831,129.43652,33.30831,129.43652
fishing,長崎県,琴漁港,上対馬町琴,34.54908,129.46282,34.54908,129.46282
fishing,長崎県,生向漁港,九十九島,33.33304,129.57281,33.33304,129.57281
fishing,長崎県,生月漁港,生月,33.38645,129.43484,33.38645,129.43484
fishing,長崎県,田ノ浜漁港,伊奈,34.57014,129.29054,34.57014,129.29054
fishing,長崎県,田ノ浦漁港,すくも湾,32.78305,128.83976,32.78305,128.83976
fishing,長崎県,田助漁港,平戸市,33.39021,129.55385,33.39021,129.55385
fishing,長崎県,白浜漁港,西彼町,33.01604,129.73757,33.01604,129.73757
fishing,長崎県,白石漁港,中野,33.35079,129.44723,33.35079,129.44723
fishing,長崎県,相川漁港,長崎市新三重,32.79329,129.77301,32.79329,129.77301
fishing,長崎県,真浦漁港,五島ふくえ・黄島・五島,32.04174,128.39982,32.04174,128.39982
fishing,長崎県,矢岳漁港,九十九島,33.23488,129.56616,33.23488,129.56616
fishing,長崎県,矢神漁港,奈留町,32.86463,128.94022,32.86463,128.94022
fishing,長崎県,神の浦(宇久)漁港,宇久,33.25114,129.0908,33.25114,129.0908
fishing,長崎県,神之浦(有川)漁港,有川町,32.92332,129.08794,32.92332,129.08794
fishing,長崎県,神之浦(若松)漁港,若松町中央,32.90328,129.02472,32.90328,129.02472
fishing,長崎県,神崎漁港,九十九島,33.22519,129.55423,33.22519,129.55423
fishing,長崎県,神田漁港,郷ノ浦町,33.74561,129.65814,33.74561,129.65814
fishing,長崎県,神部漁港,神部,32.87441,129.02667,32.87441,129.02667
fishing,長崎県,福田漁港,長崎市福田,32.74263,129.82293,32.74263,129.82293
fishing,長崎県,福良漁港,志々伎,33.18942,129.36789,33.18942,129.36789
fishing,長崎県,立串漁港,新魚目町,33.05819,129.10724,33.05819,129.10724
fishing,長崎県,笛吹漁港,若松町中央,32.89498,129.06224,32.89498,129.06224
fishing,長崎県,納島漁港,小値賀町,33.21668,129.06728,33.21668,129.06728
fishing,長崎県,細石流漁港,五島ふくえ,32.83229,128.85243,32.83229,128.85243
fishing,長崎県,網場漁港,長崎市たちばな,32.75628,129.94802,32.75628,129.94802
fishing,長崎県,美津島漁港,美津島町,34.3076,129.38005,34.3076,129.38005
fishing,長崎県,舟森漁港,長崎県,33.15967,129.12915,33.15967,129.12915
fishing,長崎県,船唐津漁港,新松浦,33.41297,129.7246,33.41297,129.7246
fishing,長崎県,船越漁港,志々伎,33.18715,129.3922,33.18715,129.3922
fishing,長崎県,芦ヶ浦漁港,美津島町,34.34552,129.3706,34.34552,129.3706
fishing,長崎県,芦辺漁港,壱岐東部 箱崎,33.80559,129.76362,33.80559,129.76362
fishing,長崎県,荒川漁港,五島,32.6701,128.67333,32.6701,128.67333
fishing,長崎県,葛島漁港,奈留町,32.88522,128.91734,32.88522,128.91734
fishing,長崎県,蒲河漁港,有家町,32.66476,130.32102,32.66476,130.32102
fishing,長崎県,蕨漁港,五島ふくえ,32.82708,128.88965,32.82708,128.88965
fishing,長崎県,薄香湾漁港,平戸市,33.37271,129.54108,33.37271,129.54108
fishing,長崎県,藪路木漁港,小値賀町,33.178,129.01971,33.178,129.01971
fishing,長崎県,蚊焼漁港,野母崎三和,32.65477,129.8152,32.65477,129.8152
fishing,長崎県,西木場漁港,新松浦,33.37049,129.62773,33.37049,129.62773
fishing,長崎県,西津屋漁港,佐須奈,34.66751,129.40191,34.66751,129.40191
fishing,長崎県,西浜漁港,平戸市,33.24781,129.416,33.24781,129.416
fishing,長崎県,西海漁港,美津島町西海,34.32273,129.27601,34.32273,129.27601
fishing,長崎県,諸津漁港,箱崎,33.83471,129.76834,33.83471,129.76834
fishing,長崎県,豆酘漁港,厳原町,34.1085,129.188,34.1085,129.188
fishing,長崎県,豊漁港,上対馬町,34.69478,129.45688,34.69478,129.45688
fishing,長崎県,貝崎漁港,布津町,32.67853,130.3535,32.67853,130.3535
fishing,長崎県,貝津漁港,五島,32.71336,128.65377,32.71336,128.65377
fishing,長崎県,賀谷漁港,美津島町,34.36976,129.38045,34.36976,129.38045
fishing,長崎県,赤島漁港,福江市福江,34.35499,129.40374,34.35499,129.40374
fishing,長崎県,赤島漁港,美津島町,32.5974,128.9195,32.5974,128.9195
fishing,長崎県,赤瀬漁港,若松,32.87765,128.97401,32.87765,128.97401
fishing,長崎県,赤間漁港,橘湾東部,32.67931,130.12797,32.67931,130.12797
fishing,長崎県,越高漁港,上県町 伊奈,34.54954,129.32548,34.54954,129.32548
fishing,長崎県,道土井漁港,上五島町,32.94331,129.03585,32.94331,129.03585
fishing,長崎県,里漁港,大村湾,33.00165,129.94346,32.96165,129.94346
fishing,長崎県,野々串漁港,野母崎三和,32.61528,129.78854,32.61528,129.78854
fishing,長崎県,野園漁港,五島ふくえ,32.7692,128.85812,32.7692,128.85812
fishing,長崎県,野崎漁港,宇久小値賀,33.18292,129.13615,33.18292,129.13615
fishing,長崎県,野方漁港,宇久,33.29952,129.1353,33.29952,129.1353
fishing,長崎県,野母漁港,野母崎三和,32.5782,129.75458,32.5782,129.75458
fishing,長崎県,釜田漁港,九十九島,33.37472,129.59534,33.37472,129.59534
fishing,長崎県,針尾漁港,針尾,33.07732,129.74573,33.07732,129.74573
fishing,長崎県,鈴ノ浦漁港,奈留町,32.84304,128.92031,32.84304,128.92031
fishing,長崎県,銘漁港,豊玉町,34.42769,129.27888,34.42769,129.27888
fishing,長崎県,鍋串漁港,新松浦,33.40074,129.81105,33.40074,129.81105
fishing,長崎県,長串漁港,九十九島,33.25832,129.56503,33.25832,129.56503
fishing,長崎県,長崎漁港,長崎市新三重,32.81394,129.76038,32.81394,129.76038
fishing,長崎県,長手漁港,五島ふくえ,32.67612,128.87504,32.67612,128.87504
fishing,長崎県,阿翁浦漁港,新松浦,33.45493,129.75966,33.45493,129.75966
fishing,長崎県,阿連漁港,厳原町,34.27057,129.19575,34.27057,129.19575
fishing,長崎県,阿須湾漁港,阿須湾 厳原町,34.2196,129.30214,34.2196,129.30214
fishing,長崎県,青島漁港,新松浦,33.40904,129.69071,33.40904,129.69071
fishing,長崎県,青海漁港,峰町西部,34.472,129.27605,34.472,129.27605
fishing,長崎県,音琴漁港,大村湾,33.05526,129.89288,33.05526,129.89288
fishing,長崎県,須草漁港,平戸市,33.39438,129.52691,33.39438,129.52691
fishing,長崎県,飛子漁港,橘湾東部,32.69492,130.16959,32.69492,130.16959
fishing,長崎県,飛島漁港,新松浦,33.39503,129.77526,33.39503,129.77526
fishing,長崎県,飯ノ瀬戸漁港,飯ノ瀬戸,32.95942,129.00336,32.95942,129.00336
fishing,長崎県,飯盛漁港,平戸市,33.43916,129.54025,33.43916,129.54025
fishing,長崎県,飯良漁港,平戸市,33.2826,129.42589,33.2826,129.42589
fishing,長崎県,館浦漁港,館浦,33.35966,129.43497,33.35966,129.43497
fishing,長崎県,高島漁港,佐世保市相浦,33.16982,129.58893,33.16982,129.58893
fishing,長崎県,高崎漁港,五島,32.77473,128.68137,32.77473,128.68137
fishing,長崎県,高浜漁港,美津島町高浜,34.26058,129.32035,34.26058,129.32035
fishing,長崎県,高越漁港,平戸市,33.3253,129.442,33.3253,129.442
fishing,長崎県,鯛ノ浦漁港,有川町,32.95959,129.10254,32.95959,129.10254
fishing,長崎県,鰐ノ浦漁港,上対馬町,34.69685,129.43959,34.69685,129.43959
fishing,長崎県,鴨居瀬漁港,美津島町,34.33646,129.36836,34.33646,129.36836
fishing,長崎県,鹿町漁港,九十九島,33.27385,129.58447,33.27385,129.58447
fishing,長崎県,麦谷漁港,郷ノ浦町,33.76568,129.67484,33.76568,129.67484
fishing,長崎県,黄島漁港,黄島,32.57102,128.90182,32.57102,128.90182
fishing,長崎県,黒島(富江)漁港,五島,32.60602,128.83247,32.60602,128.83247
fishing,長崎県,黒島(鷹島)漁港,新松浦,33.45438,129.72633,33.45438,129.72633
fishing,長崎県,黒島漁港,黒島,33.14648,129.52707,33.14648,129.52707
fishing,長崎県,黒崎漁港,外海町,32.82944,129.71422,32.82944,129.71422
fishing,長崎県,黒瀬(大島)漁港,西海大崎,33.06098,129.63946,33.06098,129.63946
fishing,長崎県,黒瀬(富江)漁港,五島,32.60363,128.73693,32.60363,128.73693
fishing,長崎県,龍石漁港,西有家町,32.65063,130.27039,32.65063,130.27039
port,熊本県,三角港,熊本県,32.6012,130.46165,32.6012,130.46165
port,熊本県,上天草港,上天草市,32.39474,130.40553,32.39474,130.40553
port,熊本県,上津深江港,苓北町,32.52152,130.0714,32.52152,130.0714
port,熊本県,佐敷港,熊本県,32.29795,130.47752,32.29795,130.47752
port,熊本県,八代港,熊本県,32.5374,130.53725,32.5374,130.53725
port,熊本県,合津港,熊本県,32.51996,130.42569,32.51996,130.42569
port,熊本県,呑崎港,玉名市,32.85712,130.57487,32.85712,130.57487
port,熊本県,大浦港,熊本県,32.52475,130.37514,32.52475,130.37514
port,熊本県,大門港,熊本県,32.41913,130.21419,32.41913,130.21419
port,熊本県,天草港,天草市,32.51927,130.3208,32.51927,130.3208
port,熊本県,姫戸港,熊本県,32.43583,130.41494,32.43583,130.41494
port,熊本県,富岡港,熊本県,32.52272,130.0383,32.52272,130.0383
port,熊本県,日奈久港,八代市,32.43489,130.55397,32.43489,130.55397
port,熊本県,本渡港,熊本県,32.4605,130.20619,32.4605,130.20619
port,熊本県,水俣港,熊本県,32.19803,130.37127,32.19803,130.37127
port,熊本県,河内港,熊本県,32.83354,130.57543,32.83354,130.57543
port,熊本県,熊本港,熊本県,32.76046,130.57072,32.76046,130.57072
port,熊本県,牛深港,熊本県,32.19427,130.03469,32.19427,130.03469
port,熊本県,田浦港,熊本県,32.35223,130.49003,32.35223,130.49003
port,熊本県,百貫港,熊本県,32.7995,130.59461,32.7995,130.59461
port,熊本県,荒尾港,荒尾市,32.99062,130.42159,32.99062,130.42159
port,熊本県,都呂々港,苓北町,32.4712,130.03577,32.4712,130.03577
port,熊本県,鏡港,八代市,32.59078,130.61577,32.59078,130.61577
port,熊本県,長洲港,熊本県,32.924,130.43904,32.924,130.43904
port,熊本県,高浜港,熊本県,32.37923,129.99059,32.37923,129.99059
port,熊本県,鬼池港,熊本県,32.54837,130.19044,32.54837,130.19044
fishing,熊本県,一部漁港,荒尾,32.97105,130.43037,32.97105,130.43037
fishing,熊本県,七ツ割漁港,天草,32.59088,130.39546,32.59088,130.39546
fishing,熊本県,下大多尾漁港,天草,32.3484,130.20771,32.3484,130.20771
fishing,熊本県,下平漁港,天草,32.26508,130.11439,32.26508,130.11439
fishing,熊本県,下桶川漁港,天草 樋島,32.3784,130.41713,32.3784,130.41713
fishing,熊本県,下浦漁港,天草,32.41673,130.23243,32.41673,130.23243
fishing,熊本県,下貫漁港,天草,32.40784,130.4088,32.40784,130.4088
fishing,熊本県,串漁港,天草,32.60837,130.41602,32.60837,130.41602
fishing,熊本県,丸島漁港,水俣市,32.21675,130.38436,32.21675,130.38436
fishing,熊本県,二本木漁港,天草,32.31466,130.16747,32.31466,130.16747
fishing,熊本県,二江漁港,天草,32.55004,130.12604,32.55004,130.12604
fishing,熊本県,二見漁港,二見,32.41812,130.54518,32.41812,130.54518
fishing,熊本県,井牟田漁港,田浦,32.39784,130.52351,32.39784,130.52351
fishing,熊本県,住吉漁港,住吉,32.70837,130.59267,32.70837,130.59267
fishing,熊本県,佐伊津漁港,天草,32.49588,130.19382,32.49588,130.19382
fishing,熊本県,内潟片島漁港,三角町,32.59005,130.49101,32.59005,130.49101
fishing,熊本県,千束漁港,天草,32.56447,130.46319,32.56447,130.46319
fishing,熊本県,合串漁港,津奈木,32.28008,130.44602,32.28008,130.44602
fishing,熊本県,四番漁港,沖新畠口,32.75336,130.60377,32.75336,130.60377
fishing,熊本県,坂瀬川漁港,天草,32.53026,130.09053,32.53026,130.09053
fishing,熊本県,塩屋漁港,河内,32.81724,130.59127,32.81724,130.59127
fishing,熊本県,大多尾漁港,天草,32.35673,130.21437,32.35673,130.21437
fishing,熊本県,大手原漁港,天草,32.59893,130.40546,32.59893,130.40546
fishing,熊本県,大正開漁港,岱明,32.89223,130.49671,32.89223,130.49671
fishing,熊本県,大江漁港,天草,32.31784,129.99217,32.31784,129.99217
fishing,熊本県,大泊漁港,津奈木,32.23953,130.43297,32.23953,130.43297
fishing,熊本県,大浦元浦漁港,天草,32.31618,130.3302,32.31618,130.3302
fishing,熊本県,大浦漁港,有明町,32.52838,130.36436,32.52838,130.36436
fishing,熊本県,大田尾漁港,三角町,32.6406,130.4731,32.6406,130.4731
fishing,熊本県,大矢漁港,芦北,32.28847,130.46534,32.28847,130.46534
fishing,熊本県,大道漁港,大道,32.38396,130.34575,32.38396,130.34575
fishing,熊本県,大鞘漁港,鏡町 昭和 千丁,32.57352,130.58591,32.57352,130.58591
fishing,熊本県,天明漁港,川口 海路口,32.71695,130.61002,32.71695,130.61002
fishing,熊本県,女岳漁港,天草,32.28891,130.16212,32.28891,130.16212
fishing,熊本県,宮津漁港,天草,32.55171,130.17771,32.55171,130.17771
fishing,熊本県,宮田漁港,倉岳町,32.39667,130.31167,32.39667,130.31167
fishing,熊本県,富岡漁港,天草,32.51727,130.03272,32.51727,130.03272
fishing,熊本県,小屋河内漁港,天草,32.38951,130.39213,32.38951,130.39213
fishing,熊本県,小田床漁港,天草,32.40256,130.0005,32.40256,130.0005
fishing,熊本県,小田良漁港,三角町,32.64976,130.49129,32.64976,130.49129
fishing,熊本県,山ノ浦漁港,天草,32.22508,130.08161,32.22508,130.08161
fishing,熊本県,島子漁港,島子,32.48339,130.26437,32.48339,130.26437
fishing,熊本県,崎津漁港,米子市,32.30931,130.02295,32.30931,130.02295
fishing,熊本県,嵐口漁港,熊本県,32.3534,130.36436,32.3534,130.36436
fishing,熊本県,干切漁港,天草,32.51672,130.4574,32.51672,130.4574
fishing,熊本県,引坂漁港,天草,32.55171,130.15938,32.55171,130.15938
fishing,熊本県,御所浦漁港,大島,32.34285,130.33575,32.34285,130.33575
fishing,熊本県,御船漁港,三角町,32.62226,130.55045,32.62226,130.55045
fishing,熊本県,御領漁港,天草,32.51838,130.19937,32.51838,130.19937
fishing,熊本県,志岐漁港,天草,32.51727,130.0505,32.51727,130.0505
fishing,熊本県,志柿漁港,天草,32.46388,130.23701,32.46388,130.23701
fishing,熊本県,戸ノ崎漁港,天草,32.38377,130.23997,32.38377,130.23997
fishing,熊本県,戸馳漁港,三角町,32.5956,130.5099,32.5956,130.5099
fishing,熊本県,杉迫漁港,田浦,32.37396,130.49768,32.37396,130.49768
fishing,熊本県,松合漁港,松合,32.62738,130.60586,32.62738,130.60586
fishing,熊本県,栖本漁港,栖本,32.40895,130.2738,32.40895,130.2738
fishing,熊本県,植柳漁港,八代,32.48506,130.58267,32.48506,130.58267
fishing,熊本県,楠甫漁港,天草,32.51713,130.38295,32.51713,130.38295
fishing,熊本県,樋合漁港,天草,32.53949,130.40102,32.53949,130.40102
fishing,熊本県,横島漁港,横島,32.84318,130.54452,32.84318,130.54452
fishing,熊本県,横浦漁港,天草,32.36451,130.3427,32.36451,130.3427
fishing,熊本県,沖新漁港,沖新,32.76725,130.59961,32.76725,130.59961
fishing,熊本県,浅海漁港,天草,32.23841,130.08272,32.23841,130.08272
fishing,熊本県,海浦漁港,田浦,32.33063,130.48102,32.33063,130.48102
fishing,熊本県,海路口漁港,海路口,32.74481,130.6047,32.74481,130.6047
fishing,熊本県,深海漁港,天草,32.25202,130.09772,32.25202,130.09772
fishing,熊本県,湯堂漁港,水俣市,32.1812,130.37631,32.1812,130.37631
fishing,熊本県,湯島漁港,天草,32.60337,130.33769,32.60337,130.33769
fishing,熊本県,烏帽子漁港,嵐口 御所浦町,32.32032,130.35591,32.32032,130.35591
fishing,熊本県,牛ノ水漁港,芦北,32.2923,130.46991,32.2923,130.46991
fishing,熊本県,牛深漁港,天草,32.20459,130.03911,32.20459,130.03911
fishing,熊本県,牟田漁港,天草,32.47097,130.44035,32.47097,130.44035
fishing,熊本県,牧島漁港,天草,32.34451,130.33103,32.34451,130.33103
fishing,熊本県,猪子田漁港,栖本,32.3959,130.28659,32.3959,130.28659
fishing,熊本県,玉名漁港,大浜 滑石,32.87905,130.52281,32.87905,130.52281
fishing,熊本県,田井ノ浦漁港,三角町,32.59921,130.47962,32.59921,130.47962
fishing,熊本県,田浦漁港,田浦,32.35796,130.50011,32.35796,130.50011
fishing,熊本県,白戸(栖本)漁港,栖本,32.39312,130.25437,32.39312,130.25437
fishing,熊本県,白濤(登立)漁港,天草,32.61504,130.43046,32.61504,130.43046
fishing,熊本県,砂月漁港,天草,32.17008,130.02606,32.17008,130.02606
fishing,熊本県,福浜漁港,津奈木,32.25675,130.43019,32.25675,130.43019
fishing,熊本県,福浦漁港,津奈木,32.28508,130.46102,32.28508,130.46102
fishing,熊本県,立漁港,天草,32.32174,130.19549,32.32174,130.19549
fishing,熊本県,網田漁港,網田,32.66726,130.53795,32.66726,130.53795
fishing,熊本県,美ノ越漁港,有明町,32.50338,130.30047,32.50338,130.30047
fishing,熊本県,船津漁港,天草,32.30674,130.14938,32.30674,130.14938
fishing,熊本県,茂串漁港,天草,32.21758,130.00745,32.21758,130.00745
fishing,熊本県,茂道漁港,水俣市,32.17675,130.3652,32.17675,130.3652
fishing,熊本県,蔵蔵漁港,天草,32.5756,130.48379,32.5756,130.48379
fishing,熊本県,西川内漁港,天草,32.54171,130.10771,32.54171,130.10771
fishing,熊本県,貝場漁港,天草,32.55366,130.45324,32.55366,130.45324
fishing,熊本県,赤瀬漁港,網田,32.65694,130.50817,32.65694,130.50817
fishing,熊本県,軍ヶ浦漁港,天草,32.31173,130.00551,32.31173,130.00551
fishing,熊本県,郡浦漁港,三角町,32.62087,130.53101,32.62087,130.53101
fishing,熊本県,都呂々漁港,天草,32.46672,130.03494,32.46672,130.03494
fishing,熊本県,野釜漁港,天草,32.58171,130.38935,32.58171,130.38935
fishing,熊本県,長浜漁港,網田,32.69503,130.56378,32.69503,130.56378
fishing,熊本県,長浦漁港,天草,32.35062,130.31603,32.35062,130.31603
fishing,熊本県,須子漁港,有明町,32.51588,130.33936,32.51588,130.33936
fishing,熊本県,魚貫崎漁港,天草,32.24346,129.98392,32.24346,129.98392
fishing,熊本県,鳩之釜漁港,天草,32.58004,130.40268,32.58004,130.40268
fishing,熊本県,鷺浦漁港,天草,32.54838,130.46435,32.54838,130.46435
port,大分県,下ノ江港,大分県,33.16091,131.82557,33.16091,131.82557
port,大分県,中津港,大分県,33.62692,131.23548,33.62692,131.23548
port,大分県,丸市尾港,大分県,32.789,131.87659,32.789,131.87659
port,大分県,佐伯港,大分県,32.97788,131.91473,32.97788,131.91473
port,大分県,佐賀関港,大分県,33.25243,131.86828,33.25243,131.86828
port,大分県,別府港,大分県,33.3077,131.50736,33.3077,131.58736
port,大分県,国東港,大分県,33.566,131.73844,33.566,131.73844
port,大分県,堅来港,大分県,33.64682,131.49267,33.64682,131.49267
port,大分県,大分港,大分県,33.27375,131.71303,33.27375,131.71303
port,大分県,姫島港,大分県,33.71974,131.64966,33.71974,131.64966
port,大分県,守江港,大分県,33.40973,131.64848,33.40973,131.64848
port,大分県,小高島港,,33.68641,131.55593,33.68641,131.55593
port,大分県,日出港,大分県,33.36389,131.53209,33.36389,131.61209
port,大分県,津久見港,大分県,33.08808,131.87234,33.08808,131.87234
port,大分県,浦代港,大分県,32.91908,131.98279,32.91908,131.98279
port,大分県,真玉港,,33.61914,131.46985,33.61914,131.46985
port,大分県,羽根港,大分県,33.65813,131.49959,33.65813,131.49959
port,大分県,臼杵港,大分県,33.12978,131.81544,33.12978,131.81544
port,大分県,臼野港,大分県,33.63574,131.48023,33.63574,131.48023
port,大分県,高田港,大分県,33.58185,131.41925,33.58185,131.41925
fishing,大分県,三浦漁港,大分県,33.64966,131.49679,33.64966,131.49679
fishing,大分県,上浦(臼杵)漁港,大分県,33.11723,131.84004,33.11723,131.84004
fishing,大分県,下浦漁港,大分県,33.19584,131.85782,33.19584,131.85782
fishing,大分県,中津浦漁港,大分県,33.14308,131.82051,33.14308,131.82051
fishing,大分県,中越漁港,大分県,32.93269,132.0035,32.93269,132.0035
fishing,大分県,丹賀漁港,大分県,32.94854,132.04957,32.94854,132.04957
fishing,大分県,亀川漁港,大分県,33.32776,131.49701,33.32776,131.61701
fishing,大分県,二又漁港,大分県,32.95434,131.96879,32.95434,131.96879
fishing,大分県,二栄漁港,大分県,33.02208,131.91642,32.98208,131.91642
fishing,大分県,今津漁港,大分県,33.59167,131.27061,33.59167,131.27061
fishing,大分県,仙水漁港,大分県,33.06641,131.94809,33.06641,131.94809
fishing,大分県,佐志生漁港,大分県,33.175,131.82976,33.175,131.82976
fishing,大分県,佐賀関漁港,大分県,33.24555,131.87837,33.24555,131.87837
fishing,大分県,保戸島漁港,大分県,33.10415,132.00586,33.10415,132.00586
fishing,大分県,元猿漁港,大分県,32.80466,131.96344,32.80466,131.96344
fishing,大分県,入津漁港,大分県,32.81995,131.96334,32.81995,131.96334
fishing,大分県,八代漁港,大分県,33.37108,131.61547,33.37108,131.61547
fishing,大分県,内迫漁港,大分県,33.66494,131.66534,33.66494,131.66534
fishing,大分県,加貫漁港,大分県,33.37609,131.63839,33.37609,131.63839
fishing,大分県,北江漁港,大分県,33.58316,131.73214,33.58316,131.73214
fishing,大分県,北浦漁港,大分県,33.734,131.65795,33.734,131.65795
